clean_line1,clean_line2,line3,city,zip_code,label,phone,year,major_city,state,chain,Address_Type,Exit_Number,Main_Road,Secondary_Road,Exit_Number_2,Exit_Number_3,Tertiary_Road,Scraped_phone_match_rate,Yelp_phone_match_rate,place_identifier(year),Yellowbook_phone_match_rate,Webscraped_Phone_full_url,Webscraped_PlacedMatched_full_url,Yelp_URL,YellowPages_SEARCH_URL,Match_Comments,Final_Lat,Final_Long
"F Fowler , 93625 Buford Star Mart # 5 ( Shell ) Rd )",3 559-834-3634 CA 99 Exit 121 ( Manning,HRS 24 XLO <U+2610>,Fowler,93625,Buford Star Mart # 5 ( Shell ) Rd ),559-834-3634,2006,Fowler,CA,Shell,Exit,121,CA 99,,,,,True,False,325,True,http://www.rvandtravelers.com/location_details.php?id=3033; https://www.truckstopsandservices.com/location_details.php?id=3033,http://www.rvandtravelers.com/location_details.php?id=3033; https://www.truckstopsandservices.com/location_details.php?id=3033,,https://www.yellowpages.com/search?search_terms=559+834+3634; https://www.yellowpages.com/search?search_terms=559+834+3634; https://www.yellowpages.com/search?search_terms=559+834+3634,,36.6055265,-119.657908
"F Fowler , 93625 Buford Star Mart # 5 ( Shell )",559-834-3634 CA 99 Exit 121 ( Manning Ave ),24 XL00,Fowler,93625,Buford Star Mart # 5 ( Shell ),559-834-3634,2007,Fowler,CA,Shell,Exit,121,CA 99,,,,,True,False,325,True,http://www.rvandtravelers.com/location_details.php?id=3033; https://www.truckstopsandservices.com/location_details.php?id=3033,http://www.rvandtravelers.com/location_details.php?id=3033; https://www.truckstopsandservices.com/location_details.php?id=3033,,https://www.yellowpages.com/search?search_terms=559+834+3634; https://www.yellowpages.com/search?search_terms=559+834+3634; https://www.yellowpages.com/search?search_terms=559+834+3634,,36.6055265,-119.657908
"Fowler , 93625 Buford Star Mart # 5 ( Shell )",3 559-834-3634 CA 99 Exit 121 ( Manning Ave ),24 HRS XL <U+25A0><U+25A0> <U+2610> <U+2610> <U+2610>,Fowler,93625,Buford Star Mart # 5 ( Shell ),559-834-3634,2008,Fowler,CA,Shell,Exit,121,CA 99,,,,,True,False,325,True,http://www.rvandtravelers.com/location_details.php?id=3033; https://www.truckstopsandservices.com/location_details.php?id=3033,http://www.rvandtravelers.com/location_details.php?id=3033; https://www.truckstopsandservices.com/location_details.php?id=3033,,https://www.yellowpages.com/search?search_terms=559+834+3634; https://www.yellowpages.com/search?search_terms=559+834+3634; https://www.yellowpages.com/search?search_terms=559+834+3634,,36.6055265,-119.657908
F Fowler ( 93625 ) Buford Star Mart # 5 ( Shell ),3 559-834-3634 CA 99 Exit 121 ( Manning Ave ),24 XL <U+25A1>,Fowler,93625,Buford Star Mart # 5 ( Shell ),559-834-3634,2014,Fowler,CA,Shell,Exit,121,CA 99,,,,,True,False,325,True,http://www.rvandtravelers.com/location_details.php?id=3033; https://www.truckstopsandservices.com/location_details.php?id=3033,http://www.rvandtravelers.com/location_details.php?id=3033; https://www.truckstopsandservices.com/location_details.php?id=3033,,https://www.yellowpages.com/search?search_terms=559+834+3634; https://www.yellowpages.com/search?search_terms=559+834+3634; https://www.yellowpages.com/search?search_terms=559+834+3634,,36.6055265,-119.657908
F Fowler ( 93625 ) Buford Star 63 Mart ( Citrus # 5 N ( Shell to 16111 ) Valley ),559-834-3634 CA 99 Exit 121 (,24 XL D D DO <U+2610>,Fowler,93625,Buford Star 63 Mart ( Citrus # 5 N ( Shell to 16111 ) Valley ),559-834-3634,2015,Fowler,CA,Shell,Exit,121,CA 99,,,,,True,False,325,True,http://www.rvandtravelers.com/location_details.php?id=3033; https://www.truckstopsandservices.com/location_details.php?id=3033,http://www.rvandtravelers.com/location_details.php?id=3033; https://www.truckstopsandservices.com/location_details.php?id=3033,,https://www.yellowpages.com/search?search_terms=559+834+3634; https://www.yellowpages.com/search?search_terms=559+834+3634; https://www.yellowpages.com/search?search_terms=559+834+3634,,36.6055265,-119.657908
F Fowler ( 93625 ) Buford Star Mart ( # 5 N ( Shell to 16111 ) Valley ) .,3 559-834-3634 CA 99 Exit 121 ( 24,24 XL <U+25A1>,Fowler,93625,Buford Star Mart ( # 5 N ( Shell to 16111 ) Valley ) .,559-834-3634,2016,Fowler,CA,Shell,Exit,121,CA 99,,,,,True,False,325,True,http://www.rvandtravelers.com/location_details.php?id=3033; https://www.truckstopsandservices.com/location_details.php?id=3033,http://www.rvandtravelers.com/location_details.php?id=3033; https://www.truckstopsandservices.com/location_details.php?id=3033,,https://www.yellowpages.com/search?search_terms=559+834+3634; https://www.yellowpages.com/search?search_terms=559+834+3634; https://www.yellowpages.com/search?search_terms=559+834+3634,,36.6055265,-119.657908
"Kingsburg , 93631 Shop & Go ( Exxon )",559-897-3015 CA 99 Exit 109 ( Ave 384 ),45 <U+2610> MOO O,Kingsburg,93631,Shop & Go ( Exxon ),559-897-3015,2006,Kingsburg,CA,Exxon,Exit,109,CA 99,,,,,True,False,326,True,http://www.rvandtravelers.com/location_details.php?id=2913; https://www.truckstopsandservices.com/location_details.php?id=2913,http://www.rvandtravelers.com/location_details.php?id=2913; https://www.truckstopsandservices.com/location_details.php?id=2913,,https://www.yellowpages.com/search?search_terms=559+897+3015; https://www.yellowpages.com/search?search_terms=559+897+3015; https://www.yellowpages.com/search?search_terms=559+897+3015,,36.4919075,-119.523472
", 93631 Go ( Valero )",559-897-3015 Kingsburg CA Shop 99 & Exit 109 ( Ave 384 ),24 000,,93631,Go ( Valero ),559-897-3015,2007,Kingsburg,CA,Valero,Exit,109,Kingsburg CA,109,,,,True,False,326,True,http://www.rvandtravelers.com/location_details.php?id=2913; https://www.truckstopsandservices.com/location_details.php?id=2913,https://www.truckstopsandservices.com/location_details.php?id=2913,,https://www.yellowpages.com/search?search_terms=559+897+3015; https://www.yellowpages.com/search?search_terms=559+897+3015; https://www.yellowpages.com/search?search_terms=559+897+3015,,36.4919075,-119.523472
"Kingsburg , 93631 Shop & Go ( Valero ) Rd )",559-897-3015 CA 99 Exit 109 ( Ave 384 ),11029 24 <U+2610> <U+25A1> 00 <U+25A1> <U+2610> <U+2610>,Kingsburg,93631,Shop & Go ( Valero ) Rd ),559-897-3015,2008,Kingsburg,CA,Valero,Exit,109,CA 99,,,,,True,False,326,True,http://www.rvandtravelers.com/location_details.php?id=2913; https://www.truckstopsandservices.com/location_details.php?id=2913,http://www.rvandtravelers.com/location_details.php?id=2913; https://www.truckstopsandservices.com/location_details.php?id=2913,,https://www.yellowpages.com/search?search_terms=559+897+3015; https://www.yellowpages.com/search?search_terms=559+897+3015; https://www.yellowpages.com/search?search_terms=559+897+3015,,36.4919075,-119.523472
Kingsburg ( 93631 ) Shop & Go # 611 ( Valero ),4 559-897-3015 CA 99 Exit 109 ( Ave 384 ),24 S <U+2610>,Kingsburg,93631,Shop & Go # 611 ( Valero ),559-897-3015,2014,Kingsburg,CA,Valero,Exit,109,CA 99,,,,,True,False,326,True,http://www.rvandtravelers.com/location_details.php?id=2913; https://www.truckstopsandservices.com/location_details.php?id=2913,http://www.rvandtravelers.com/location_details.php?id=2913; https://www.truckstopsandservices.com/location_details.php?id=2913,,https://www.yellowpages.com/search?search_terms=559+897+3015; https://www.yellowpages.com/search?search_terms=559+897+3015; https://www.yellowpages.com/search?search_terms=559+897+3015,,36.4919075,-119.523472
Kingsburg ( 93631 ) Shop & Go # 611 ( Valero ),4 559-897-3015 CA 99 Exit 109 ( Ave 384 ),MARS 24 R S D <U+25A1> <U+25A1>,Kingsburg,93631,Shop & Go # 611 ( Valero ),559-897-3015,2015,Kingsburg,CA,Valero,Exit,109,CA 99,,,,,True,False,326,True,http://www.rvandtravelers.com/location_details.php?id=2913; https://www.truckstopsandservices.com/location_details.php?id=2913,http://www.rvandtravelers.com/location_details.php?id=2913; https://www.truckstopsandservices.com/location_details.php?id=2913,,https://www.yellowpages.com/search?search_terms=559+897+3015; https://www.yellowpages.com/search?search_terms=559+897+3015; https://www.yellowpages.com/search?search_terms=559+897+3015,,36.4919075,-119.523472
Kingsburg ( 93631 ) Shop & Go # 278 611 ( ( Wildhorse Valero ) Rd ),559-897-3015 CA 99 Exit 109 ( 24,24 SO <U+25A1>,Kingsburg,93631,Shop & Go # 278 611 ( ( Wildhorse Valero ) Rd ),559-897-3015,2016,Kingsburg,CA,Valero,Exit,109,CA 99,,,,,True,False,326,True,http://www.rvandtravelers.com/location_details.php?id=2913; https://www.truckstopsandservices.com/location_details.php?id=2913,http://www.rvandtravelers.com/location_details.php?id=2913; https://www.truckstopsandservices.com/location_details.php?id=2913,,https://www.yellowpages.com/search?search_terms=559+897+3015; https://www.yellowpages.com/search?search_terms=559+897+3015; https://www.yellowpages.com/search?search_terms=559+897+3015,,36.4919075,-119.523472
"F San Luis , 93635 Petro : 2 # 46 ( Mobil )",209-827-8020 CA 152 & CA 33 Jct ( W of I-5 Exit 403 B ),B ) 429,San Luis,93635,Petro : 2 # 46 ( Mobil ),209-827-8020,2006,Los Banos,CA,Mobil,empty,,CA 152,CA 33,,,,False,False,327,True,,,,https://www.yellowpages.com/search?search_terms=209+827+8020; https://www.yellowpages.com/search?search_terms=209+827+8020; https://www.yellowpages.com/search?search_terms=209+827+8020,,37.05495,-121.01594
"San Luis , 93635 Petro : 2 # 46 ( Mobil ) PETRO",209-827-8020 CA 152 & CA 33 Jct ( W of I-5 Exit 403 B ),B ) 24 RS XL 24,San Luis,93635,Petro : 2 # 46 ( Mobil ) PETRO,209-827-8020,2007,Los Banos,CA,Mobil,empty,,CA 152,CA 33,,,,False,False,327,True,,,,https://www.yellowpages.com/search?search_terms=209+827+8020; https://www.yellowpages.com/search?search_terms=209+827+8020; https://www.yellowpages.com/search?search_terms=209+827+8020,,37.05495,-121.01594
"San Luis , 93635 Petro : 2 # 46 ( Mobil )",2 209-827-8020 CA 152 & CA 33 Jct ( W of I-5 Exit 403 B,B ) HRS 24 XL 24,San Luis,93635,Petro : 2 # 46 ( Mobil ),209-827-8020,2008,Los Banos,CA,Mobil,empty,,CA 152,CA 33,,,,False,False,327,True,,,,https://www.yellowpages.com/search?search_terms=209+827+8020; https://www.yellowpages.com/search?search_terms=209+827+8020; https://www.yellowpages.com/search?search_terms=209+827+8020,,37.05495,-121.01594
F San Luis ( 93635 ) Petro Santa Nella # 346 ( Shell ),2 209-827-8020 CA 152 & CA 33 Jct ( W of I-5 Exit 403 B ),PETRO B ) 24 <U+2610> XL ] ],San Luis,93635,Petro Santa Nella # 346 ( Shell ),209-827-8020,2014,Los Banos,CA,Shell,empty,,CA 152,CA 33,,,,False,False,327,True,,,,https://www.yellowpages.com/search?search_terms=209+827+8020; https://www.yellowpages.com/search?search_terms=209+827+8020; https://www.yellowpages.com/search?search_terms=209+827+8020,,37.05495,-121.01594
F San Luis ( 93635 ) Petro Santa Nella # 346 ( Shell ) PETRO,2 209-827-8020 CA 152 & CA 33 Jct ( W of I-5 Exit 403 B ),) 24 XL <U+2610>,San Luis,93635,Petro Santa Nella # 346 ( Shell ) PETRO,209-827-8020,2015,Los Banos,CA,Shell,empty,,CA 152,CA 33,,,,False,False,327,True,,,,https://www.yellowpages.com/search?search_terms=209+827+8020; https://www.yellowpages.com/search?search_terms=209+827+8020; https://www.yellowpages.com/search?search_terms=209+827+8020,,37.05495,-121.01594
F San Luis ( 93635 ) Petro Santa Nella # 346 ( Shell ) PETRO,209-827-8020 CA 152 & CA 33 Jct ( W of I-5 Exit 403 B ),) 24 <U+2610> XL,San Luis,93635,Petro Santa Nella # 346 ( Shell ) PETRO,209-827-8020,2016,Los Banos,CA,Shell,empty,,CA 152,CA 33,,,,False,False,327,True,,,,https://www.yellowpages.com/search?search_terms=209+827+8020; https://www.yellowpages.com/search?search_terms=209+827+8020; https://www.yellowpages.com/search?search_terms=209+827+8020,,37.05495,-121.01594
"F Madera , 93637 Pilot Travel Center # 365",559-673-3878 CA 99 Exit 159 ( Ave 18-1 / 2 ),N,Madera,93637,Pilot Travel Center # 365,559-673-3878,2006,Madera,CA,Pilot,Exit,159,CA 99,,,,,True,True,328,True,https://www.truckstopsandservices.com/location_details.php?id=16075; http://www.rvandtravelers.com/location_details.php?id=16075,https://www.truckstopsandservices.com/location_details.php?id=16075; http://www.rvandtravelers.com/location_details.php?id=55921; http://www.rvandtravelers.com/location_details.php?id=16075; https://www.truckstopsandservices.com/location_details.php?id=55921,https://www.yelp.com/biz/pilot-travel-center-madera-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=559+673+3878; https://www.yellowpages.com/search?search_terms=559+673+3878; https://www.yellowpages.com/search?search_terms=559+673+3878,,37.018891,-120.133931
"F Madera , 93637 Pilot Travel Center # 365",559-673-3878 CA 99 Exit 159 ( Ave 18-1 / 2 ),24,Madera,93637,Pilot Travel Center # 365,559-673-3878,2007,Madera,CA,Pilot,Exit,159,CA 99,,,,,True,True,328,True,https://www.truckstopsandservices.com/location_details.php?id=16075; http://www.rvandtravelers.com/location_details.php?id=16075,https://www.truckstopsandservices.com/location_details.php?id=16075; http://www.rvandtravelers.com/location_details.php?id=55921; http://www.rvandtravelers.com/location_details.php?id=16075; https://www.truckstopsandservices.com/location_details.php?id=55921,https://www.yelp.com/biz/pilot-travel-center-madera-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=559+673+3878; https://www.yellowpages.com/search?search_terms=559+673+3878; https://www.yellowpages.com/search?search_terms=559+673+3878,,37.018891,-120.133931
"Madera , 93637 Pilot Travel Center # 365",3 559-673-3878 CA 99 Exit 159 ( Ave 18-1 / 2 ),NS 24 L 24,Madera,93637,Pilot Travel Center # 365,559-673-3878,2008,Madera,CA,Pilot,Exit,159,CA 99,,,,,True,True,328,True,https://www.truckstopsandservices.com/location_details.php?id=16075; http://www.rvandtravelers.com/location_details.php?id=16075,https://www.truckstopsandservices.com/location_details.php?id=16075; http://www.rvandtravelers.com/location_details.php?id=55921; http://www.rvandtravelers.com/location_details.php?id=16075; https://www.truckstopsandservices.com/location_details.php?id=55921,https://www.yelp.com/biz/pilot-travel-center-madera-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=559+673+3878; https://www.yellowpages.com/search?search_terms=559+673+3878; https://www.yellowpages.com/search?search_terms=559+673+3878,,37.018891,-120.133931
F Madera ( 93637 ) Pilot Travel Center # 365,559-673-3878 CA 99 Exit 159 ( Ave 18-1 / 2 W ),24,Madera,93637,Pilot Travel Center # 365,559-673-3878,2014,Madera,CA,Pilot,Exit,159,CA 99,,,,,True,True,328,True,https://www.truckstopsandservices.com/location_details.php?id=16075; http://www.rvandtravelers.com/location_details.php?id=16075,https://www.truckstopsandservices.com/location_details.php?id=16075; http://www.rvandtravelers.com/location_details.php?id=55921; http://www.rvandtravelers.com/location_details.php?id=16075; https://www.truckstopsandservices.com/location_details.php?id=55921,https://www.yelp.com/biz/pilot-travel-center-madera-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=559+673+3878; https://www.yellowpages.com/search?search_terms=559+673+3878; https://www.yellowpages.com/search?search_terms=559+673+3878,,37.018891,-120.133931
F Madera ( 93637 ) Pilot Travel Center # 365,3 559-673-3878 CA 99 Exit 159 ( Ave 18-1 / 2 W ) plot,XL 24,Madera,93637,Pilot Travel Center # 365,559-673-3878,2015,Madera,CA,Pilot,Exit,159,CA 99,,,,,True,True,328,True,https://www.truckstopsandservices.com/location_details.php?id=16075; http://www.rvandtravelers.com/location_details.php?id=16075,https://www.truckstopsandservices.com/location_details.php?id=16075; http://www.rvandtravelers.com/location_details.php?id=55921; http://www.rvandtravelers.com/location_details.php?id=16075; https://www.truckstopsandservices.com/location_details.php?id=55921,https://www.yelp.com/biz/pilot-travel-center-madera-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=559+673+3878; https://www.yellowpages.com/search?search_terms=559+673+3878; https://www.yellowpages.com/search?search_terms=559+673+3878,,37.018891,-120.133931
Madera ( 93637 ) Pilot Travel Center # 365 plot,3 559-673-3878 CA 99 Exit 159 ( Ave 18-1 / 2 W ),24 XL 24 24,Madera,93637,Pilot Travel Center # 365 plot,559-673-3878,2016,Madera,CA,Pilot,Exit,159,CA 99,,,,,True,True,328,True,https://www.truckstopsandservices.com/location_details.php?id=16075; http://www.rvandtravelers.com/location_details.php?id=16075,https://www.truckstopsandservices.com/location_details.php?id=16075; http://www.rvandtravelers.com/location_details.php?id=55921; http://www.rvandtravelers.com/location_details.php?id=16075; https://www.truckstopsandservices.com/location_details.php?id=55921,https://www.yelp.com/biz/pilot-travel-center-madera-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=559+673+3878; https://www.yellowpages.com/search?search_terms=559+673+3878; https://www.yellowpages.com/search?search_terms=559+673+3878,,37.018891,-120.133931
"F Selma , 93662 Break Place ( Shell )",559-891-9191 CA Kailey's 99 Exit 115 ( Mountain View ),24 409,Selma,93662,Break Place ( Shell ),559-891-9191,2006,Selma,CA,Shell,Exit,115,CA Kailey,,,,,True,True,329,True,http://www.rvandtravelers.com/location_details.php?id=16049; https://www.truckstopsandservices.com/location_details.php?id=16049,https://www.truckstopsandservices.com/location_details.php?id=16049,https://www.yelp.com/biz/subway-selma-19?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=559+891+9191; https://www.yellowpages.com/search?search_terms=559+891+9191; https://www.yellowpages.com/search?search_terms=559+891+9191,,36.5466170218222,-119.598603124989
"= FSelma , 93662 Kailey's Break Place ( Shell )",559-891-9191 CA 99 Exit 115 ( Mountain View ),24 24 AS S <U+2610> 000,Selma,93662,Kailey's Break Place ( Shell ),559-891-9191,2007,Selma,CA,Shell,Exit,115,CA 99,,,,,True,True,329,True,http://www.rvandtravelers.com/location_details.php?id=16049; https://www.truckstopsandservices.com/location_details.php?id=16049,https://www.truckstopsandservices.com/location_details.php?id=16049; http://www.rvandtravelers.com/location_details.php?id=16049,https://www.yelp.com/biz/subway-selma-19?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=559+891+9191; https://www.yellowpages.com/search?search_terms=559+891+9191; https://www.yellowpages.com/search?search_terms=559+891+9191,,36.5466170218222,-119.598603124989
"F Selma , 93662 Selma Shell",3 559-891-9191 CA 99 Exit 115 ( Mountain View ),MRS S <U+25A1> <U+25A1> <U+2610>,Selma,93662,Selma Shell,559-891-9191,2008,Selma,CA,Shell,Exit,115,CA 99,,,,,True,True,329,True,http://www.rvandtravelers.com/location_details.php?id=16049; https://www.truckstopsandservices.com/location_details.php?id=16049,https://www.truckstopsandservices.com/location_details.php?id=16049; http://www.rvandtravelers.com/location_details.php?id=16049,https://www.yelp.com/biz/subway-selma-19?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=559+891+9191; https://www.yellowpages.com/search?search_terms=559+891+9191; https://www.yellowpages.com/search?search_terms=559+891+9191,,36.5466170218222,-119.598603124989
