clean_line1,clean_line2,line3,city,zip_code,label,phone,address,year,major_city,state,chain
Eaton ( 80615 ) AgFinity ( Cenex ),5 970-454-2865 US 85 & CO 74,= <U+2610> <U+2610>,Eaton,80615,AgFinity ( Cenex ),970-454-2865,US 85 & CO 74,2015,Eaton,CO,Cenex
Eaton ( 80615 ) AgFinity ( Cenex ),970-454-2865 US 85 & CO 74,<U+2610> <U+25A1> <U+25A1>,Eaton,80615,AgFinity ( Cenex ),970-454-2865,US 85 & CO 74,2016,Eaton,CO,Cenex
"LaSalle , 80645 La Salle Oil Co",970-284-5255 320 N 1st St ( E of US 85 ),24 HRS,LaSalle,80645,La Salle Oil Co,970-284-5255,320 N 1st St ( E of US 85 ),2006,La Salle,CO,
"LaSalle , 80645 La Salle Oil Co",970-284-5255 320 N 1st St ( E of US 85 ),<U+25A1> <U+25A1>,LaSalle,80645,La Salle Oil Co,970-284-5255,320 N 1st St ( E of US 85 ),2007,La Salle,CO,
"B LaSalle , 80645 La Salle Oil Co",5 970-284-5255 320 N 1st St ( E of US 85 ),<U+2610> 00,LaSalle,80645,La Salle Oil Co,970-284-5255,320 N 1st St ( E of US 85 ),2008,La Salle,CO,
B LaSalle ( 80645 ) La Salle Oil Co,5 970-284-5255 320 N 1st St ( E of US 85 ),<U+25A1> <U+25A1> D,LaSalle,80645,La Salle Oil Co,970-284-5255,320 N 1st St ( E of US 85 ),2014,La Salle,CO,
B LaSalle ( 80645 ) La Salle Oil Co,970-284-5255 320 N 1st St ( E of US 85 ),24 <U+2610> <U+2610> <U+2610> XL 24 <U+25A1> 0,LaSalle,80645,La Salle Oil Co,970-284-5255,320 N 1st St ( E of US 85 ),2015,La Salle,CO,
B LaSalle ( 80645 ) La Salle Oil Co,5 970-284-5255 320 N 1st St ( E of US 85 ),24 <U+25A1> <U+25A1> D XL 24 <U+25A1> 24,LaSalle,80645,La Salle Oil Co,970-284-5255,320 N 1st St ( E of US 85 ),2016,La Salle,CO,
"Wiggins , 80654 Wiggins Junction",970-483-7777 I-76 Exit 66 A ( CO 39 ),S <U+2610> <U+2610>,Wiggins,80654,Wiggins Junction,970-483-7777,I-76 Exit 66 A ( CO 39 ),2006,Wiggins,CO,
"Wiggins , 80654 Wiggins Junction ( 66 )",970-483-7777 I-76 Exit 66 A ( CO 39 ),S L <U+2610>,Wiggins,80654,Wiggins Junction ( 66 ),970-483-7777,I-76 Exit 66 A ( CO 39 ),2007,Wiggins,CO,
"Wiggins , 80654 Wiggins Junction ( 66 )",5 970-483-7777 I-76 Exit 66 A ( CO 39 ),<U+2610> SO <U+2610> <U+2610>,Wiggins,80654,Wiggins Junction ( 66 ),970-483-7777,I-76 Exit 66 A ( CO 39 ),2008,Wiggins,CO,
Wiggins ( 80654 ) Wiggins Junction ( 66 ),970-483-7777 I-76 Exit 66 A ( CO 39 ),<U+2610> SO,Wiggins,80654,Wiggins Junction ( 66 ),970-483-7777,I-76 Exit 66 A ( CO 39 ),2014,Wiggins,CO,
Wiggins ( 80654 ) Wiggins Junction ( 66 ) ),970-483-7777 I-76 Exit 66 A ( CO,<U+25A1> SO <U+2610> <U+2610>,Wiggins,80654,Wiggins Junction ( 66 ) ),970-483-7777,I-76 Exit 66 A ( CO,2015,Wiggins,CO,
Wiggins ( 80654 ) Wiggins Junction ( 66 ) ),970-483-7777 I-76 Exit 66 A ( CO,<U+2610> SO <U+25A1> <U+25A1>,Wiggins,80654,Wiggins Junction ( 66 ) ),970-483-7777,I-76 Exit 66 A ( CO,2016,Wiggins,CO,
"B Brush , 80723 Acorn Food Store # 2380 ( Conoco )",6 970-842-3122 I-76 Exit 90 ( CO 71 ),24 HRS <U+2610>,Brush,80723,Acorn Food Store # 2380 ( Conoco ),970-842-3122,I-76 Exit 90 ( CO 71 ),2006,Brush,CO,Conoco
"B Brush , 80723 Acorn Food Store # 2380 ( Conoco )",970-842-3122 I-76 Exit 90 ( CO 71 ),24 <U+25A1>,Brush,80723,Acorn Food Store # 2380 ( Conoco ),970-842-3122,I-76 Exit 90 ( CO 71 ),2007,Brush,CO,Conoco
"B Brush , 80723 Acorn Food Store # 2380 ) ( Conoco )",6 970-842-3122 I-76 Exit 90 ( CO 71 ),HRS 24 S <U+2610> <U+2610>,Brush,80723,Acorn Food Store # 2380 ) ( Conoco ),970-842-3122,I-76 Exit 90 ( CO 71 ),2008,Brush,CO,Conoco
Brush ( 80723 ) Acorn Food ( Store CO 2 # NE 2380 ) ( Conoco ),970-842-3122 I-76 Exit 90 A ( CO 71 S ),S D,Brush,80723,Acorn Food ( Store CO 2 # NE 2380 ) ( Conoco ),970-842-3122,I-76 Exit 90 A ( CO 71 S ),2014,Brush,CO,Conoco
B Brush ( 80723 ) Acorn Exit Food 16 ( Store CO 2 # NE ),970-842-3122 I-76 Exit 90 2380 ( Conoco ),245 24 S M,Brush,80723,Acorn Exit Food 16 ( Store CO 2 # NE ),970-842-3122,I-76 Exit 90 2380 ( Conoco ),2015,Brush,CO,
Brush ( 80723 ) Minit Mart 90 # 648 ( CO ( Conoco 71 N ) ),970-842-3122 I-76 Exit 90 ( CO,24 2 S D,Brush,80723,Minit Mart 90 # 648 ( CO ( Conoco 71 N ) ),970-842-3122,I-76 Exit 90 ( CO,2016,Brush,CO,Conoco
"B Brush , 80723 Tomahawk Auto / Truck Plaza ( Shell ) .",6 970-842-5124 I-76 Exit 90 B ( CO 71 ),M,Brush,80723,Tomahawk Auto / Truck Plaza ( Shell ) .,970-842-5124,I-76 Exit 90 B ( CO 71 ),2006,Brush,CO,Shell
"B Brush , 80723 Tomahawk Auto / Truck Plaza ( Shell )",6 970-842-5124 I-76 Exit 90 B ( CO 71 ),M,Brush,80723,Tomahawk Auto / Truck Plaza ( Shell ),970-842-5124,I-76 Exit 90 B ( CO 71 ),2007,Brush,CO,Shell
"B Brush , 80723 Tomahawk Auto / Truck Plaza ( Shell )",6 970-842-5124 I-76 Exit 90 B ( CO 71 ),M,Brush,80723,Tomahawk Auto / Truck Plaza ( Shell ),970-842-5124,I-76 Exit 90 B ( CO 71 ),2008,Brush,CO,Shell
Brush ( 80723 ) Brush Travel 90 A Stop ( CO ( Shell 71 S ) ),970-842-5124 I-76 Exit 90 B ( CO N ),"M "" <U+2610>",Brush,80723,Brush Travel 90 A Stop ( CO ( Shell 71 S ) ),970-842-5124,I-76 Exit 90 B ( CO N ),2014,Brush,CO,Shell
B Brush ( 80723 ) Brush Exit Travel 90 A Stop ( CO 71 S ),970-842-5124 I-76 Exit ( Shell ),245 M S DO DO,Brush,80723,Brush Exit Travel 90 A Stop ( CO 71 S ),970-842-5124,I-76 Exit ( Shell ),2015,Brush,CO,
B Brush ( 80723 ) Brush Travel Stop CO 2 ( Shell NE ) ),970-842-5124 I-76 Exit 90 ( CO 71 N ),24 M <U+2610>,Brush,80723,Brush Travel Stop CO 2 ( Shell NE ) ),970-842-5124,I-76 Exit 90 ( CO 71 N ),2016,Brush,CO,Shell
"A Crook , 80726 Kuskie Interstate Svc & Cafe ( Sinclair )",970-886-2900 I-76 Exit 149 ( Hwy 55 ),"L 24 HRS """,Crook,80726,Kuskie Interstate Svc & Cafe ( Sinclair ),970-886-2900,I-76 Exit 149 ( Hwy 55 ),2006,Crook,CO,Sinclair
"A Crook , 80726 Kuskie Interstate Svc & Cafe ( Sinclair )",970-886-2900 I-76 Exit 149 ( Hwy 55 ),) 24 HRS L,Crook,80726,Kuskie Interstate Svc & Cafe ( Sinclair ),970-886-2900,I-76 Exit 149 ( Hwy 55 ),2007,Crook,CO,Sinclair
"A Crook , 80726 Kuskie Interstate Svc & Cafe ( Sinclair",7 970-886-2900 I-76 Exit 149 ( Hwy 55 ) ),HRS 24 L 24 <U+2610>,Crook,80726,Kuskie Interstate Svc & Cafe ( Sinclair,970-886-2900,I-76 Exit 149 ( Hwy 55 ) ),2008,Crook,CO,Sinclair
Crook ( 80726 ) Kuskie Interstate Svc & Cafe ( Sinclair ) ),970-886-2900 I-76 Exit 149 ( Hwy 55 ),24 M <U+25A1> <U+2610>,Crook,80726,Kuskie Interstate Svc & Cafe ( Sinclair ) ),970-886-2900,I-76 Exit 149 ( Hwy 55 ),2014,Crook,CO,Sinclair
Crook ( 80726 ) Kuskie Interstate X Svc 4 EB ( Quebec N ),970-886-2900 I-76 Exit & Cafe ( Sinclair ),24 2 M <U+2610> <U+2610>,Crook,80726,Kuskie Interstate X Svc 4 EB ( Quebec N ),970-886-2900,I-76 Exit & Cafe ( Sinclair ),2015,Crook,CO,
A Crook ( 80726 ) Kuskie Interstate X Svc 4 EB & Cafe ( Quebec N ),970-886-2900 I-76 Exit 149 (,24 M <U+2610> O,Crook,80726,Kuskie Interstate X Svc 4 EB & Cafe ( Quebec N ),970-886-2900,I-76 Exit 149 (,2016,Crook,CO,
"B Sterling , 80751 Phillips 66",970-522-0307 I-76 Exit 125 ( US 6 E ),O <U+2610><U+2610>,Sterling,80751,Phillips 66,970-522-0307,I-76 Exit 125 ( US 6 E ),2006,Sterling,CO,
"B Sterling , 80751 Phillips 66",970-522-0307 I-76 Exit 125 ( US 6 E ),<U+25A1>,Sterling,80751,Phillips 66,970-522-0307,I-76 Exit 125 ( US 6 E ),2007,Sterling,CO,
"B Sterling , 80751 Phillips 66",6 970-522-0307 I-76 Exit 125 ( US 6 E ),<U+2610> <U+2610> <U+25A1> <U+25A1> <U+2610> <U+2610>,Sterling,80751,Phillips 66,970-522-0307,I-76 Exit 125 ( US 6 E ),2008,Sterling,CO,
B Sterling ( 80751 ) Reata Truck Stop,6 970-522-0307 I-76 Exit 125 ( US 6 E ),<U+25A1> <U+2610> DOOO,Sterling,80751,Reata Truck Stop,970-522-0307,I-76 Exit 125 ( US 6 E ),2014,Sterling,CO,
B Sterling ( 80751 ) Reata Truck Stop,970-522-0307 I-76 Exit 125 ( US 6 E ),<U+2610>,Sterling,80751,Reata Truck Stop,970-522-0307,I-76 Exit 125 ( US 6 E ),2015,Sterling,CO,
Sterling ( 80751 ) Reata Truck Stop 59 ),6 970-522-0307 I-76 Exit 125 ( US 6 E ),<U+2610> S,Sterling,80751,Reata Truck Stop 59 ),970-522-0307,I-76 Exit 125 ( US 6 E ),2016,Sterling,CO,
"B Sterling , 80751 Ampride # 2 ( Cenex )",6 970-522-2858 I-76 Exit 125 ( US 6W ),,Sterling,80751,Ampride # 2 ( Cenex ),970-522-2858,I-76 Exit 125 ( US 6W ),2006,Sterling,CO,Cenex
"B Sterling , 80751 Ampride # 2 ( Cenex )",970-522-2858 I-76 Exit 125 ( US 6 W ),48 - S,Sterling,80751,Ampride # 2 ( Cenex ),970-522-2858,I-76 Exit 125 ( US 6 W ),2007,Sterling,CO,Cenex
"Sterling , 80751 Eagle Travel Stop # 2 ( Cenex )",6 970-522-2858 I-76 Exit 125 ( US 6 W ),KRS 24 S <U+2610><U+2610><U+2610><U+2610><U+2610><U+2610>,Sterling,80751,Eagle Travel Stop # 2 ( Cenex ),970-522-2858,I-76 Exit 125 ( US 6 W ),2008,Sterling,CO,Cenex
B Sterling ( 80751 ) Eagle Travel Stop # 2 ( Cenex ),970-522-2858 I-76 Exit 125 ( US 6 W ),24 12 M,Sterling,80751,Eagle Travel Stop # 2 ( Cenex ),970-522-2858,I-76 Exit 125 ( US 6 W ),2014,Sterling,CO,Cenex
B Sterling ( 80751 ) Eagle Travel Stop # 2 E ( ) Cenex ),970-522-2858 I-76 Exit 125 ( US 6 W ),24 218 M <U+25A1> <U+2610>,Sterling,80751,Eagle Travel Stop # 2 E ( ) Cenex ),970-522-2858,I-76 Exit 125 ( US 6 W ),2015,Sterling,CO,Cenex
B Sterling ( 80751 ) Eagle Travel Stop US # 6 2 E ( ) Cenex ),970-522-2858 I-76 Exit 125 ( US 6 W ),24 M 020,Sterling,80751,Eagle Travel Stop US # 6 2 E ( ) Cenex ),970-522-2858,I-76 Exit 125 ( US 6 W ),2016,Sterling,CO,Cenex
"Atwood , 80751 Atwood Sinclair",970-522-8208 I-76 Exit 115,24 HRS <U+2610> M,Atwood,80751,Atwood Sinclair,970-522-8208,I-76 Exit 115,2006,Sterling,CO,Sinclair
"Atwood , 80751 Atwood Sinclair",970-522-8208 I-76 Exit 115,24 HRS M,Atwood,80751,Atwood Sinclair,970-522-8208,I-76 Exit 115,2007,Sterling,CO,Sinclair
"Atwood , 80751 Atwood Sinclair",970-522-8208 I-76 Exit 115,HRS 24 M,Atwood,80751,Atwood Sinclair,970-522-8208,I-76 Exit 115,2008,Sterling,CO,Sinclair
B Atwood ( 80751 ) Atwood Sinclair ),970-522-8208 I-76 Exit 115,24 M <U+2610>,Atwood,80751,Atwood Sinclair ),970-522-8208,I-76 Exit 115,2014,Sterling,CO,Sinclair
B Atwood ( 80751 ) Atwood 138 US Sinclair 17-160 ( E of US 285 ),970-522-8208 I-76,24 MO M <U+2610> <U+25A1> <U+25A1>,Atwood,80751,Atwood 138 US Sinclair 17-160 ( E of US 285 ),970-522-8208,I-76,2015,Sterling,CO,Sinclair
B Atwood ( 80751 ) Atwood Sinclair,970-522-8208 I-76 Exit 115,3 M <U+25A1> O,Atwood,80751,Atwood Sinclair,970-522-8208,I-76 Exit 115,2016,Sterling,CO,Sinclair
"Burlington , 80807 Travel Shoppe # 4 ( Conoco )",719-346-8515 I-70 Exit 437 ( US 385 ),HRS 24,Burlington,80807,Travel Shoppe # 4 ( Conoco ),719-346-8515,I-70 Exit 437 ( US 385 ),2006,Burlington,CO,Conoco
"Burlington , 80807 Travel Shoppe # 4 ( Conoco )",719-346-8515 I-70 Exit 437 ( US 385 ),24 HRS <U+2610> MOO,Burlington,80807,Travel Shoppe # 4 ( Conoco ),719-346-8515,I-70 Exit 437 ( US 385 ),2007,Burlington,CO,Conoco
"Burlington , 80807 Travel Shoppe # 4 US ( Conoco 24 )",719-346-8515 I-70 Exit 437 ( US 385 ),24 42 S,Burlington,80807,Travel Shoppe # 4 US ( Conoco 24 ),719-346-8515,I-70 Exit 437 ( US 385 ),2008,Burlington,CO,Conoco
D Burlington ( 80807 ) Travel Shoppe # 4 ( Conoco 24 ),719-346-8515 I-70 Exit 437 ( US 385 ),24 M <U+25A1> <U+25A1>,Burlington,80807,Travel Shoppe # 4 ( Conoco 24 ),719-346-8515,I-70 Exit 437 ( US 385 ),2014,Burlington,CO,Conoco
Burlington ( 80807 ) Travel Shoppe 285 & US 24,719-346-8515 I-70 Exit # 4 ( Conoco ),"24 M <U+25A1> "" <U+25A1> <U+25A1>",Burlington,80807,Travel Shoppe 285 & US 24,719-346-8515,I-70 Exit # 4 ( Conoco ),2015,Burlington,CO,
Burlington ( 80807 ) Travel Shoppe US 285 # & 4 US ( Conoco 24,719-346-8515 I-70 Exit 437 ( ),M 024,Burlington,80807,Travel Shoppe US 285 # & 4 US ( Conoco 24,719-346-8515,I-70 Exit 437 ( ),2016,Burlington,CO,Conoco
"Burlington , 80807 Amacks Fuel Stop",719-346-8548 I-70 Exit 438,FIRS 24 M,Burlington,80807,Amacks Fuel Stop,719-346-8548,I-70 Exit 438,2006,Burlington,CO,
"Burlington , 80807 Amacks Fuel Stop ( Shell )",719-346-8548 I-70 Exit 438,24 49 M,Burlington,80807,Amacks Fuel Stop ( Shell ),719-346-8548,I-70 Exit 438,2007,Burlington,CO,Shell
"Burlington , 80807 Amacks Fuel Stop ( Shell )",719-346-8548 I-70 Exit 438 ),HRS 24 M <U+2610> <U+2610> <U+2610>,Burlington,80807,Amacks Fuel Stop ( Shell ),719-346-8548,I-70 Exit 438 ),2008,Burlington,CO,Shell
D Burlington ( 80807 ) Amacks Fuel ( Stop US 385 ( Shell ) ),719-346-8548 I-70 Exit 438,24 M <U+25A1>,Burlington,80807,Amacks Fuel ( Stop US 385 ( Shell ) ),719-346-8548,I-70 Exit 438,2014,Burlington,CO,Shell
D Burlington ( 80807 ) Amacks Exit Fuel 437 Stop ( US 385 ( Shell ),719-346-8548 I-70 Exit 438 ),M <U+25A1>,Burlington,80807,Amacks Exit Fuel 437 Stop ( US 385 ( Shell ),719-346-8548,I-70 Exit 438 ),2015,Burlington,CO,Shell
Burlington ( 80807 ) Amacks Exit Fuel 437 ( Stop US 385 ( Shell ) ),719-346-8548 I-70 Exit 438,24 M <U+2610> <U+25A1>,Burlington,80807,Amacks Exit Fuel 437 ( Stop US 385 ( Shell ) ),719-346-8548,I-70 Exit 438,2016,Burlington,CO,Shell
"Flagler , 80815 Country Store ( Cenex )",719-765-4537 I-70 Exit 395 ( 16995 CR 5 S ),S 000,Flagler,80815,Country Store ( Cenex ),719-765-4537,I-70 Exit 395 ( 16995 CR 5 S ),2006,Flagler,CO,Cenex
"Flagler , 80815 Country Store ( Cenex )",719-765-4537 I-70 Exit 395 ( 16995 CR 5 S ),S n,Flagler,80815,Country Store ( Cenex ),719-765-4537,I-70 Exit 395 ( 16995 CR 5 S ),2007,Flagler,CO,Cenex
"Flagler , 80815 Country Store ( Cenex )",719-765-4537 I-70 Exit 395 ( 16995 CR 5 S ),S <U+2610><U+2610>,Flagler,80815,Country Store ( Cenex ),719-765-4537,I-70 Exit 395 ( 16995 CR 5 S ),2008,Flagler,CO,Cenex
Flagler ( 80815 ) Country Store ( Cenex ),719-765-4537 I-70 Exit 395 ( 16995 CR 5 S ),S O,Flagler,80815,Country Store ( Cenex ),719-765-4537,I-70 Exit 395 ( 16995 CR 5 S ),2014,Flagler,CO,Cenex
Flagler ( 80815 ) Country Store,719-765-4537 I-70 Exit 395 ( 16995 CR 5 S ),) <U+2610> <U+2610> S <U+2610>,Flagler,80815,Country Store,719-765-4537,I-70 Exit 395 ( 16995 CR 5 S ),2015,Flagler,CO,
Flagler ( 80815 ) Country Store ( Cenex ),6 719-765-4537 I-70 Exit 395 ( 16995 CR 5 S ),<U+2610><U+2610> S <U+25A1>,Flagler,80815,Country Store ( Cenex ),719-765-4537,I-70 Exit 395 ( 16995 CR 5 S ),2016,Flagler,CO,Cenex
"Fountain , 80817 Tomahawk Auto / Truck Plaza ( Shell )",719-382-5473 I-25 Exit 128,0,Fountain,80817,Tomahawk Auto / Truck Plaza ( Shell ),719-382-5473,I-25 Exit 128,2006,Fountain,CO,Shell
"Fountain , 80817 Tomahawk Auto / Truck Plaza ( Shell )",719-382-5473 I-25 Exit 128,24 HRS M,Fountain,80817,Tomahawk Auto / Truck Plaza ( Shell ),719-382-5473,I-25 Exit 128,2007,Fountain,CO,Shell
"Fountain , 80817 Tomahawk Auto / Truck Plaza ( Shell )",719-382-5473 I-25 Exit 128,HRS 24 M <U+2610>,Fountain,80817,Tomahawk Auto / Truck Plaza ( Shell ),719-382-5473,I-25 Exit 128,2008,Fountain,CO,Shell
E Fountain ( 80817 ) Tomahawk Auto / Truck Plaza ( Shell ),5 719-382-5473 I-25 Exit 128,24 <U+2610> M T <U+2610>,Fountain,80817,Tomahawk Auto / Truck Plaza ( Shell ),719-382-5473,I-25 Exit 128,2014,Fountain,CO,Shell
E Fountain ( 80817 ) Tomahawk Travel Center ( Shell ),5 719-382-5473 I-25 Exit 128,24 <U+2610> M <U+25A1>,Fountain,80817,Tomahawk Travel Center ( Shell ),719-382-5473,I-25 Exit 128,2015,Fountain,CO,Shell
E Fountain ( 80817 ) Tomahawk Travel Center ( Shell ),719-382-5473 I-25 Exit 128,24 <U+2610> M <U+2610>,Fountain,80817,Tomahawk Travel Center ( Shell ),719-382-5473,I-25 Exit 128,2016,Fountain,CO,Shell
"Hugo , 80821 Loaf & Jug # 68 ( Conoco )",719-743-2868 CO 287 & CO 40,+8 . M 24,Hugo,80821,Loaf & Jug # 68 ( Conoco ),719-743-2868,CO 287 & CO 40,2006,Hugo,CO,Conoco
"Hugo , 80821 Loaf & Jug # 68",719-743-2868 CO 287 & CO 40,,Hugo,80821,Loaf & Jug # 68,719-743-2868,CO 287 & CO 40,2007,Hugo,CO,
"Hugo , 80821 Loaf & Jug # 68",719-743-2868 CO 287 & CO 40,<U+2610> <U+2610>,Hugo,80821,Loaf & Jug # 68,719-743-2868,CO 287 & CO 40,2008,Hugo,CO,
D Hugo ( 80821 ) Loaf & Jug # 68,719-743-2868 US 40-287 W,<U+25A1> <U+25A1>,Hugo,80821,Loaf & Jug # 68,719-743-2868,US 40-287 W,2014,Hugo,CO,
Hugo ( 80821 ) Loaf & Jug # 68,6 719-743-2868 US 40-287 W,24 <U+25A1> XL,Hugo,80821,Loaf & Jug # 68,719-743-2868,US 40-287 W,2015,Hugo,CO,
Hugo ( 80821 ) Loaf & Jug # 68,719-743-2868 US 40-287 W,") , 24 <U+2610> <U+2610> 24",Hugo,80821,Loaf & Jug # 68,719-743-2868,US 40-287 W,2016,Hugo,CO,
"Limon , 80828 Gottschalk Oil ( Shamrock )",719-775-2760 I-70 Exit 359 ( US 24 ),HRS 24 HRS 42 M +6 <U+2610>,Limon,80828,Gottschalk Oil ( Shamrock ),719-775-2760,I-70 Exit 359 ( US 24 ),2006,Limon,CO,Shamrock
"Limon , 80828 Gottschalk Oil ( Valero )",719-775-2760 I-70 Exit 359 ( US 24 ),,Limon,80828,Gottschalk Oil ( Valero ),719-775-2760,I-70 Exit 359 ( US 24 ),2007,Limon,CO,Valero
"Limon , 80828 Gottschalk Oil ( Valero )",719-775-2760 I-70 Exit 359 ( US 24 ),24 24 <U+2610> 00 <U+2610> <U+2610>,Limon,80828,Gottschalk Oil ( Valero ),719-775-2760,I-70 Exit 359 ( US 24 ),2008,Limon,CO,Valero
Limon ( 80828 ) Qwest Fuel,6 719-775-2760 I-70 Exit 359 ( US 24 ),24 D 0,Limon,80828,Qwest Fuel,719-775-2760,I-70 Exit 359 ( US 24 ),2014,Limon,CO,
Limon ( 80828 ) Qwest Fuel,6 719-775-2760 I-70 Exit 359 ( US 24 ),24 <U+2610> 24,Limon,80828,Qwest Fuel,719-775-2760,I-70 Exit 359 ( US 24 ),2015,Limon,CO,
D Limon ( 80828 ) Qwest Fuel ( Sinclair ),6 719-775-2760 I-70 Exit 359 ( US 24 ),24 <U+2610> 24 <U+25A1>,Limon,80828,Qwest Fuel ( Sinclair ),719-775-2760,I-70 Exit 359 ( US 24 ),2016,Limon,CO,Sinclair
"Stratton , 80836 Ampride ( Cenex )",719-348-5818 I-70 Exit 419,<U+2610>,Stratton,80836,Ampride ( Cenex ),719-348-5818,I-70 Exit 419,2006,Stratton,CO,Cenex
"D Stratton , 80836 Ampride ( Cenex",719-348-5818 I-70 Exit 419 ),M,Stratton,80836,Ampride ( Cenex,719-348-5818,I-70 Exit 419 ),2007,Stratton,CO,Cenex
"D Stratton , 80836 Ampride ( Cenex )",719-348-5818 I-70 Exit 419,<U+2610> <U+2610> M <U+2610> <U+2610> <U+2610> <U+2610> <U+2610>,Stratton,80836,Ampride ( Cenex ),719-348-5818,I-70 Exit 419,2008,Stratton,CO,Cenex
D Stratton ( 80836 ) Ampride ( Cenex ),719-348-5818 I-70 Exit 419,<U+2610><U+2610> M,Stratton,80836,Ampride ( Cenex ),719-348-5818,I-70 Exit 419,2014,Stratton,CO,Cenex
D Stratton ( 80836 ) Ampride ( Cenex ) ),719-348-5818 I-70 Exit 419,M,Stratton,80836,Ampride ( Cenex ) ),719-348-5818,I-70 Exit 419,2015,Stratton,CO,Cenex
Stratton ( 80836 ) Ampride ( Cenex ),719-348-5818 I-70 Exit 419,M,Stratton,80836,Ampride ( Cenex ),719-348-5818,I-70 Exit 419,2016,Stratton,CO,Cenex
"Woodland Park , 80866 Valero",719-687-1491 520 US 24 W,<U+2610> O,Woodland Park,80866,Valero,719-687-1491,520 US 24 W,2006,Woodland Park,CO,Valero
"Woodland Park , 80866 Valero )",719-687-1491 520 US 24 W,<U+2610> 000,Woodland Park,80866,Valero ),719-687-1491,520 US 24 W,2007,Woodland Park,CO,Valero
"Woodland Park , 80866 Valero",719-687-1491 520 US 24 W,<U+2610> <U+2610> <U+25A1> <U+25A1>,Woodland Park,80866,Valero,719-687-1491,520 US 24 W,2008,Woodland Park,CO,Valero
Woodland Park ( 80866 ) Diamond Shamrock ( Valero ),719-687-1491 520 US 24 W,<U+2610> <U+2610> <U+25A1> <U+25A1>,Woodland Park,80866,Diamond Shamrock ( Valero ),719-687-1491,520 US 24 W,2014,Woodland Park,CO,Shamrock
Woodland Park ( 80866 ) Corner Store A # ( 1122 CO 39 ( Valero ) ),719-687-1491 520 US 24 W,"D <U+2610> """,Woodland Park,80866,Corner Store A # ( 1122 CO 39 ( Valero ) ),719-687-1491,520 US 24 W,2015,Woodland Park,CO,Valero
Woodland Park ( 80866 ) Diamond Shamrock 39 # ) 1122 ( Valero,719-687-1491 520 US 24 W ),<U+2610> <U+25A1> <U+25A1>,Woodland Park,80866,Diamond Shamrock 39 # ) 1122 ( Valero,719-687-1491,520 US 24 W ),2016,Woodland Park,CO,Shamrock
"E Pueblo , 81002 Diamond Shamrock # 4138",719-544-9749 I-25 Exit 101 ( US 50 ),,Pueblo,81002,Diamond Shamrock # 4138,719-544-9749,I-25 Exit 101 ( US 50 ),2006,Pueblo,CO,Shamrock
"E Pueblo , 81002 Diamond Shamrock # 4138",719-544-9749 I-25 Exit 101 ( US 50 ),HRS 24,Pueblo,81002,Diamond Shamrock # 4138,719-544-9749,I-25 Exit 101 ( US 50 ),2007,Pueblo,CO,Shamrock
"Pueblo , 81002 Diamond Shamrock # 4138",5 719-544-9749 I-25 Exit 101 ( US 50 ),FIRS 24 S <U+25A1> <U+25A1> <U+2610> <U+2610>,Pueblo,81002,Diamond Shamrock # 4138,719-544-9749,I-25 Exit 101 ( US 50 ),2008,Pueblo,CO,Shamrock
Pueblo ( 81002 ) Corner Store # 4138 ( Valero ) ),719-544-9749 I-25 Exit 101 ( US 50 W ),24,Pueblo,81002,Corner Store # 4138 ( Valero ) ),719-544-9749,I-25 Exit 101 ( US 50 W ),2014,Pueblo,CO,Valero
Pueblo ( 81002 ) Corner Store S # 4138 of CO ( Valero 96 ) ),719-544-9749 I-25 Exit 101 ( US 50 W ),24 <U+2610> <U+25A1>,Pueblo,81002,Corner Store S # 4138 of CO ( Valero 96 ) ),719-544-9749,I-25 Exit 101 ( US 50 W ),2015,Pueblo,CO,Valero
E Pueblo ( 81002 ) Corner Store # 4138 N of ( US Valero 50 ) ),719-544-9749 I-25 Exit 101 ( US 50 W ),24 ze <U+2610> O,Pueblo,81002,Corner Store # 4138 N of ( US Valero 50 ) ),719-544-9749,I-25 Exit 101 ( US 50 W ),2016,Pueblo,CO,Valero
"F Colorado City , 81019 Diamond Shamrock # 4062",719-676-3367 I-25 Exit 74,24 HRS M,Colorado City,81019,Diamond Shamrock # 4062,719-676-3367,I-25 Exit 74,2006,Colorado City,CO,Shamrock
"F Colorado City , 81019 Valero # 4062 ( Shamrock )",719-676-3367 I-25 Exit 74,24 M <U+25A1>,Colorado City,81019,Valero # 4062 ( Shamrock ),719-676-3367,I-25 Exit 74,2007,Colorado City,CO,Valero
"F Colorado City , 81019 Valero # 4062 ( Shamrock",5 719-676-3367 I-25 Exit 74 ),HRS 24 M <U+2610>,Colorado City,81019,Valero # 4062 ( Shamrock,719-676-3367,I-25 Exit 74 ),2008,Colorado City,CO,Valero
F Colorado City ( 81019 ) Corner Store # 4062 ( Shamrock on Wilcox ) ),$ 719-676-3367 I-25 Exit 74,24 M O,Colorado City,81019,Corner Store # 4062 ( Shamrock on Wilcox ) ),719-676-3367,I-25 Exit 74,2014,Colorado City,CO,Shamrock
Colorado City ( 81019 ) Corner Store # E 4062 then ( Valero S on Wilcox ) ),719-676-3367 I-25 Exit 74,24 M,Colorado City,81019,Corner Store # E 4062 then ( Valero S on Wilcox ) ),719-676-3367,I-25 Exit 74,2015,Colorado City,CO,Valero
