clean_line1,clean_line2,line3,city,zip_code,label,phone,address,year,major_city,state,chain,address_standardized_ON_parenthesis,address_standardized_OFF_parenthesis,Address_Type,Exit_Number,Flagged,Flag_Reason,Is_Unclear_OCR
"Winnie , 77665 Bingo Truck Stop ( Chevron )",409-296-4773 I-10 Exit 829 ( TX 124 to TX 73 ),,Winnie,77665,Bingo Truck Stop ( Chevron ),409-296-4773,I-10 Exit 829 ( TX 124 to TX 73 ),2006,Winnie,TX,Chevron,( TX 124 to TX 73 ),I-10 Exit 829 ,Exit,829,False,,False
"Winnie , 77665 Bingo Truck Stop ( Chevron )",409-296-4773 I-10 Exit 829 ( TX 124 to TX 73 ),484 M <U+2610>,Winnie,77665,Bingo Truck Stop ( Chevron ),409-296-4773,I-10 Exit 829 ( TX 124 to TX 73 ),2007,Winnie,TX,Chevron,( TX 124 to TX 73 ),I-10 Exit 829 ,Exit,829,False,,False
"Winnie , 77665 Bingo Truck Stop ( Chevron )",409-296-4773 I-10 Exit 829 ( TX 124 to TX 73 ),24 M <U+2610> 24,Winnie,77665,Bingo Truck Stop ( Chevron ),409-296-4773,I-10 Exit 829 ( TX 124 to TX 73 ),2008,Winnie,TX,Chevron,( TX 124 to TX 73 ),I-10 Exit 829 ,Exit,829,False,,False
Winnie ( 77665 ) Bingo Truck Stop ( Chevron ),409-296-4773 I-10 Exit 829 ( FM 1663 S ),24 MOO <U+2610> <U+2610> <U+2610> <U+2610>,Winnie,77665,Bingo Truck Stop ( Chevron ),409-296-4773,I-10 Exit 829 ( FM 1663 S ),2014,Winnie,TX,Chevron,( FM 1663 S ),I-10 Exit 829 ,Exit,829,False,,False
Winnie ( 77665 ) Bingo Truck Stop ( Chevron ),409-296-4773 I-10 Exit 829 ( FM 1663 S ),224 M,Winnie,77665,Bingo Truck Stop ( Chevron ),409-296-4773,I-10 Exit 829 ( FM 1663 S ),2015,Winnie,TX,Chevron,( FM 1663 S ),I-10 Exit 829 ,Exit,829,False,,False
Winnie ( 77665 ) Bingo Truck Stop ( Chevron ),409-296-4773 I-10 Exit 829 ( FM 1663 S ),24 M 24 24,Winnie,77665,Bingo Truck Stop ( Chevron ),409-296-4773,I-10 Exit 829 ( FM 1663 S ),2016,Winnie,TX,Chevron,( FM 1663 S ),I-10 Exit 829 ,Exit,829,False,,False
"Beaumont , 77705 Petro Stopping Center # 4 ( Mobil ) PETRO",409-842-9600 I-10 Exit 848 ( Walden Rd ),24 XL 24,Beaumont,77705,Petro Stopping Center # 4 ( Mobil ) PETRO,409-842-9600,I-10 Exit 848 ( Walden Rd ),2006,Beaumont,TX,Mobil,( Walden Rd ),I-10 Exit 848 ,Exit,848,False,,False
"F Beaumont , 77705 Petro Stopping Center # 4",409-842-9600 I-10 Exit 848 ( Walden Rd ),"24 "" XL 24",Beaumont,77705,Petro Stopping Center # 4,409-842-9600,I-10 Exit 848 ( Walden Rd ),2007,Beaumont,TX,,( Walden Rd ),I-10 Exit 848 ,Exit,848,False,,False
"Beaumont , 77705 Petro Stopping Center",409-842-9600 I-10 Exit 848 ( Walden # Rd 4 ) ( Mobil ) PETRO,24 XL 24 HRS,Beaumont,77705,Petro Stopping Center,409-842-9600,I-10 Exit 848 ( Walden # Rd 4 ) ( Mobil ) PETRO,2008,Beaumont,TX,,( Walden # Rd 4 ) ( Mobil ) PETRO,I-10 Exit 848 ,Exit,848,False,,False
F Beaumont ( 77705 ) Petro Beaumont # 304,409-842-9600 I-10 Exit 848 ( Walden Rd ),PETRO ze <U+2610> XL 24 24,Beaumont,77705,Petro Beaumont # 304,409-842-9600,I-10 Exit 848 ( Walden Rd ),2014,Beaumont,TX,,( Walden Rd ),I-10 Exit 848 ,Exit,848,False,,False
Beaumont ( 77705 ) Petro Beaumont # 304,409-842-9600 I-10 Exit 848 ( Walden Rd ),"PETRO 24 "" <U+25A1> <U+25A1> 24",Beaumont,77705,Petro Beaumont # 304,409-842-9600,I-10 Exit 848 ( Walden Rd ),2015,Beaumont,TX,,( Walden Rd ),I-10 Exit 848 ,Exit,848,False,,False
Beaumont ( 77705 ) Petro Beaumont # 304 ( Valero ) PETRO,7 409-842-9600 I-10 Exit 848 ( Walden Rd ),24 XC 24,Beaumont,77705,Petro Beaumont # 304 ( Valero ) PETRO,409-842-9600,I-10 Exit 848 ( Walden Rd ),2016,Beaumont,TX,Valero,( Walden Rd ),I-10 Exit 848 ,Exit,848,False,,False
"Bryan , 77803 Fas - Start Market ( Chevron )",979-822-5455 2714 TX 21 W,MOO <U+25A1>,Bryan,77803,Fas - Start Market ( Chevron ),979-822-5455,2714 TX 21 W,2006,Bryan,TX,Chevron,,2714 TX 21 W,Proper,,False,,False
"F Bryan , 77803 Fas - Start Market ( Chevron )",979-822-5455 2714 TX 21 W,M <U+25A1>,Bryan,77803,Fas - Start Market ( Chevron ),979-822-5455,2714 TX 21 W,2007,Bryan,TX,Chevron,,2714 TX 21 W,Proper,,False,,False
"F Bryan , 77803 Fas - Start Market (",6 979-822-5455 2714 TX 21 W 66 ),DS 24 M,Bryan,77803,Fas - Start Market (,979-822-5455,2714 TX 21 W 66 ),2008,Bryan,TX,,,2714 TX 21 W 66 ,Proper,,False,,False
F Bryan ( 77803 ) Hwy 21 Truck Stop ( 66 ),979-822-5455 2714 TX 21 W,124 M <U+2610>,Bryan,77803,Hwy 21 Truck Stop ( 66 ),979-822-5455,2714 TX 21 W,2014,Bryan,TX,,,2714 TX 21 W,Proper,,False,,False
Bryan ( 77803 ) Hwy 21 Truck Stop ( 66 ),4 979-822-5455 2714 TX 21 W,24 M <U+2610> <U+25A1>,Bryan,77803,Hwy 21 Truck Stop ( 66 ),979-822-5455,2714 TX 21 W,2015,Bryan,TX,,,2714 TX 21 W,Proper,,False,,False
Bryan ( 77803 ) Hwy 21 Truck Stop ( 66 ),979-822-5455 2714 TX 21 W,22 M <U+2610>,Bryan,77803,Hwy 21 Truck Stop ( 66 ),979-822-5455,2714 TX 21 W,2016,Bryan,TX,,,2714 TX 21 W,Proper,,False,,False
"F Roans Prairie , 77875 Diamond Shamrock # 541",6 936-874-2720 TX 30 & TX 90,<U+2610>,Roans Prairie,77875,Diamond Shamrock # 541,936-874-2720,TX 30 & TX 90,2006,Roans Prairie,TX,Shamrock,,TX 30 & TX 90,empty,,False,,False
"Roans Prairie , 77875 Valero # 541",936-874-2720 TX 30 & TX 90,,Roans Prairie,77875,Valero # 541,936-874-2720,TX 30 & TX 90,2007,Roans Prairie,TX,Valero,,TX 30 & TX 90,empty,,False,,False
"Roans Prairie , 77875 Valero # 541",936-874-2720 TX 30 & TX 90,,Roans Prairie,77875,Valero # 541,936-874-2720,TX 30 & TX 90,2008,Roans Prairie,TX,Valero,,TX 30 & TX 90,empty,,False,,False
Roans Prairie ( 77875 ) Corner Store # 541 ( Valero ),936-874-2720 TX 30 & TX 90,24 D,Roans Prairie,77875,Corner Store # 541 ( Valero ),936-874-2720,TX 30 & TX 90,2014,Roans Prairie,TX,Valero,,TX 30 & TX 90,empty,,False,,False
Roans Prairie ( 77875 ) Corner Store # 0541 ( Valero ),936-874-2720 TX 30 & TX 90,HRS 24 <U+2610> <U+25A1>,Roans Prairie,77875,Corner Store # 0541 ( Valero ),936-874-2720,TX 30 & TX 90,2015,Roans Prairie,TX,Valero,,TX 30 & TX 90,empty,,False,,False
Roans Prairie ( 77875 ) Corner Store # 0541 ( Valero ),936-874-2720 TX 30 & TX 90,24 <U+2610>,Roans Prairie,77875,Corner Store # 0541 ( Valero ),936-874-2720,TX 30 & TX 90,2016,Roans Prairie,TX,Valero,,TX 30 & TX 90,empty,,False,,False
"Victoria , 77901 Big Vic Truck Stop ( Shell )",361-575-7138 4507 US 87 & US 59,24,Victoria,77901,Big Vic Truck Stop ( Shell ),361-575-7138,4507 US 87 & US 59,2006,Victoria,TX,Shell,,4507 US 87 & US 59,Proper,,False,,False
"Victoria , 77901 Big Vic Truck Stop ( Shell )",6 361-575-7138 4507 US 87 & US 59,L,Victoria,77901,Big Vic Truck Stop ( Shell ),361-575-7138,4507 US 87 & US 59,2007,Victoria,TX,Shell,,4507 US 87 & US 59,Proper,,False,,False
"Victoria , 77901 Big Vic Truck Stop (",6 361-575-7138 4507 US 87 & US 59 Shell ),24 HRS 24 <U+2610> <U+2610>,Victoria,77901,Big Vic Truck Stop (,361-575-7138,4507 US 87 & US 59 Shell ),2008,Victoria,TX,,,4507 US 87 & US 59 Shell ,Proper,,False,,False
Victoria ( 77901 ) Big Vic Truck Stop ( Shell ),6 361-575-7138 US 87 & US 59,24 L <U+25A1>,Victoria,77901,Big Vic Truck Stop ( Shell ),361-575-7138,US 87 & US 59,2014,Victoria,TX,Shell,,US 87 & US 59,empty,,False,,False
Victoria ( 77901 ) Big Vic Truck Stop ( Shell ),361-575-7138 US 87 & US 59,L <U+25A1> <U+2610>,Victoria,77901,Big Vic Truck Stop ( Shell ),361-575-7138,US 87 & US 59,2015,Victoria,TX,Shell,,US 87 & US 59,empty,,False,,False
Victoria ( 77901 ) Big Vic Truck Stop ( Shell ),361-575-7138 US 87 & US 59,24 L <U+2610> <U+2610>,Victoria,77901,Big Vic Truck Stop ( Shell ),361-575-7138,US 87 & US 59,2016,Victoria,TX,Shell,,US 87 & US 59,empty,,False,,False
"Victoria , 77901 Fastop Food Store # 5 ( Conoco )",361-576-1741 4008 US 59,24 HRS 24,Victoria,77901,Fastop Food Store # 5 ( Conoco ),361-576-1741,4008 US 59,2006,Victoria,TX,Conoco,,4008 US 59,Proper,,False,,False
"Victoria , 77901 Fastop Food Store # 5 ( Conoco )",6 361-576-1741 4008 US 59,24 S,Victoria,77901,Fastop Food Store # 5 ( Conoco ),361-576-1741,4008 US 59,2007,Victoria,TX,Conoco,,4008 US 59,Proper,,False,,False
"Victoria , 77901 Fastop Food Store # 5 ( Conoco )",61361-576-1741 4008 US 59,NORS 24 <U+2610> S<U+2610><U+2610> O,Victoria,77901,Fastop Food Store # 5 ( Conoco ),361-576-1741,4008 US 59,2008,Victoria,TX,Conoco,,4008 US 59,Proper,,False,,False
Victoria ( 77901 ) Fastop Foods # 5 ( Conoco ),361-576-1741 US 59 ( 1 blk N of US 87 ),24 S,Victoria,77901,Fastop Foods # 5 ( Conoco ),361-576-1741,US 59 ( 1 blk N of US 87 ),2014,Victoria,TX,Conoco,( 1 blk N of US 87 ),US 59,empty,,False,,False
Victoria ( 77901 ) Fastop Foods # 5 ( Conoco ),361-576-1741 US 59 ( 1 blk N of US 87 ),24 S,Victoria,77901,Fastop Foods # 5 ( Conoco ),361-576-1741,US 59 ( 1 blk N of US 87 ),2015,Victoria,TX,Conoco,( 1 blk N of US 87 ),US 59,empty,,False,,False
Victoria ( 77901 ) Fastop Foods # 5 ( Conoco ),361-576-1741 US 59 ( 1 blk N of US 87 ),SO 24,Victoria,77901,Fastop Foods # 5 ( Conoco ),361-576-1741,US 59 ( 1 blk N of US 87 ),2016,Victoria,TX,Conoco,( 1 blk N of US 87 ),US 59,empty,,False,,False
"Edna , 77957 Love's Travel Stop # 297",6 361-782-6700 US 59 N & Milby Rd,HRS 24 M,Edna,77957,Love's Travel Stop # 297,361-782-6700,US 59 N & Milby Rd,2006,Edna,TX,Love's,,US 59 N & Milby Rd,empty,,False,,False
"Edna , 77957 Love's Travel Stop # 297",361-782-6700 US 59 N & Milby Rd,HRS 24 HRS 24 XLOO MOO,Edna,77957,Love's Travel Stop # 297,361-782-6700,US 59 N & Milby Rd,2007,Edna,TX,Love's,,US 59 N & Milby Rd,empty,,False,,False
"Edna , 77957 Love's Travel Stop # 297",6 361-782-6700 US 59 N & Milby Rd HOTS,HOTS 24 S O,Edna,77957,Love's Travel Stop # 297,361-782-6700,US 59 N & Milby Rd HOTS,2008,Edna,TX,Love's,,US 59 N & Milby Rd HOTS,empty,,False,,False
Edna ( 77957 ) Love's Travel Stop # 297,6 361-782-6700 US 59 & US 59 Bus ( N jctn ),124 M,Edna,77957,Love's Travel Stop # 297,361-782-6700,US 59 & US 59 Bus ( N jctn ),2014,Edna,TX,Love's,( N jctn ),US 59 & US 59 Bus,empty,,False,,False
Edna ( 77957 ) Love's Travel Stop # 297,361-782-6700 US 59 & US 59 Bus (,24 M,Edna,77957,Love's Travel Stop # 297,361-782-6700,US 59 & US 59 Bus (,2015,Edna,TX,Love's,(,US 59 & US 59 Bus,empty,,False,,False
Edna ( 77957 ) Love's Travel Stop # 297 E ),4 361-782-6700 US 59 & US 59 Bus ( N jctn ),24 M 24,Edna,77957,Love's Travel Stop # 297 E ),361-782-6700,US 59 & US 59 Bus ( N jctn ),2016,Edna,TX,Love's,( N jctn ),US 59 & US 59 Bus,empty,,False,,False
"Ganado , 77962 TravelCenters of America",361-771-3504 US 59 NE & TX 522 TA,,Ganado,77962,TravelCenters of America,361-771-3504,US 59 NE & TX 522 TA,2006,Ganado,TX,TravelCenters,,US 59 NE & TX 522 TA,empty,,False,,False
"Ganado , 77962 TravelCenters of America",361-771-3504 US 59 NE & TX 522 TA,,Ganado,77962,TravelCenters of America,361-771-3504,US 59 NE & TX 522 TA,2007,Ganado,TX,TravelCenters,,US 59 NE & TX 522 TA,empty,,False,,False
"Ganado , 77962 TravelCenters of America",6 361-771-3504 US 59 N & TX 522 TA,HRS 24 24 <U+2610>,Ganado,77962,TravelCenters of America,361-771-3504,US 59 N & TX 522 TA,2008,Ganado,TX,TravelCenters,,US 59 N & TX 522 TA,empty,,False,,False
Ganado ( 77962 ) TA Ganado # 231 ( Valero ),6 361-771-3504 US 59 N & TX 522,24 LO 24 HELO,Ganado,77962,TA Ganado # 231 ( Valero ),361-771-3504,US 59 N & TX 522,2014,Ganado,TX,Valero,,US 59 N & TX 522,empty,,False,,False
Ganado ( 77962 ) TA Ganado # 231 ( Valero ),4 361-771-3504 US 59 N & TX 522 TA,TA 24 <U+2610> 24,Ganado,77962,TA Ganado # 231 ( Valero ),361-771-3504,US 59 N & TX 522 TA,2015,Ganado,TX,Valero,,US 59 N & TX 522 TA,empty,,False,,False
Ganado ( 77962 ) TA Ganado # 231 ( Valero ),361-771-3504 US 59 N & TX 522,24 m LO,Ganado,77962,TA Ganado # 231 ( Valero ),361-771-3504,US 59 N & TX 522,2016,Ganado,TX,Valero,,US 59 N & TX 522,empty,,False,,False
"Cotulla , 78014 Big's Travel Center ( Shamrock )",830-879-3109 I-35 Exit 67 ( FM 468 ),HRS 24 <U+2610> MOO <U+2610>,Cotulla,78014,Big's Travel Center ( Shamrock ),830-879-3109,I-35 Exit 67 ( FM 468 ),2006,Cotulla,TX,Shamrock,( FM 468 ),I-35 Exit 67 ,Exit,67,False,,False
"Cotulla , 78014 Big's Travel Center ( Shamrock )",830-879-3109 I-35 Exit 67 ( FM 468 ),HRS 24 M,Cotulla,78014,Big's Travel Center ( Shamrock ),830-879-3109,I-35 Exit 67 ( FM 468 ),2007,Cotulla,TX,Shamrock,( FM 468 ),I-35 Exit 67 ,Exit,67,False,,False
"Cotulla , 78014 Big's Travel Center ( Shamrock )",830-879-3109 I-35 Exit 67 ( FM 468 ),24 S <U+2610><U+2610>,Cotulla,78014,Big's Travel Center ( Shamrock ),830-879-3109,I-35 Exit 67 ( FM 468 ),2008,Cotulla,TX,Shamrock,( FM 468 ),I-35 Exit 67 ,Exit,67,False,,False
H Cotulla ( 78014 ) Big's Travel Center # 301 ( Valero ),4 830-879-3109 I-35 Exit 67 ( FM 468 ),MO,Cotulla,78014,Big's Travel Center # 301 ( Valero ),830-879-3109,I-35 Exit 67 ( FM 468 ),2014,Cotulla,TX,Valero,( FM 468 ),I-35 Exit 67 ,Exit,67,False,,False
Cotulla ( 78014 ) Big's Travel Center # 301 ( Valero ),830-879-3109 I-35 Exit 67 ( FM 468 ),24 MO,Cotulla,78014,Big's Travel Center # 301 ( Valero ),830-879-3109,I-35 Exit 67 ( FM 468 ),2015,Cotulla,TX,Valero,( FM 468 ),I-35 Exit 67 ,Exit,67,False,,False
Cotulla ( 78014 ) Big's Travel Center # 301 ( Valero ),830-879-3109 I-35 Exit 67 ( FM 468 ),24 M,Cotulla,78014,Big's Travel Center # 301 ( Valero ),830-879-3109,I-35 Exit 67 ( FM 468 ),2016,Cotulla,TX,Valero,( FM 468 ),I-35 Exit 67 ,Exit,67,False,,False
"Dilley , 78017 Frio Self Serve ( Shamrock )",830-965-1537 I-35 Exit 84 ( TX 85 ),- SOO,Dilley,78017,Frio Self Serve ( Shamrock ),830-965-1537,I-35 Exit 84 ( TX 85 ),2006,Dilley,TX,Shamrock,( TX 85 ),I-35 Exit 84 ,Exit,84,False,,False
"Dilley , 78017 Frio Self Serve ( Shamrock )",830-965-1537 I-35 Exit 84 ( TX 85 ),SOO,Dilley,78017,Frio Self Serve ( Shamrock ),830-965-1537,I-35 Exit 84 ( TX 85 ),2007,Dilley,TX,Shamrock,( TX 85 ),I-35 Exit 84 ,Exit,84,False,,False
"Dilley , 78017 Frio Self Serve ( Valero )",5 830-965-1537 I-35 Exit 84 ( TX 85 ),<U+2610> S,Dilley,78017,Frio Self Serve ( Valero ),830-965-1537,I-35 Exit 84 ( TX 85 ),2008,Dilley,TX,Valero,( TX 85 ),I-35 Exit 84 ,Exit,84,False,,False
Dilley ( 78017 ) Frio Self Serve ( Valero ),5 830-965-1537 I-35 Exit 84 ( TX 85 ),S,Dilley,78017,Frio Self Serve ( Valero ),830-965-1537,I-35 Exit 84 ( TX 85 ),2014,Dilley,TX,Valero,( TX 85 ),I-35 Exit 84 ,Exit,84,False,,False
Dilley ( 78017 ) Frio Self Serve ( Valero ),830-965-1537 I-35 Exit 84 ( TX 85 ),S,Dilley,78017,Frio Self Serve ( Valero ),830-965-1537,I-35 Exit 84 ( TX 85 ),2015,Dilley,TX,Valero,( TX 85 ),I-35 Exit 84 ,Exit,84,False,,False
Dilley ( 78017 ) Frio Self Serve ( Valero ),830-965-1537 I-35 Exit 84 ( TX 85 ),<U+2610> S,Dilley,78017,Frio Self Serve ( Valero ),830-965-1537,I-35 Exit 84 ( TX 85 ),2016,Dilley,TX,Valero,( TX 85 ),I-35 Exit 84 ,Exit,84,False,,False
"Dilley , 78017 Big's ( Shell )",830-965-1818 I-35 Exit 84 ( TX 85 ),HRS 24 MO,Dilley,78017,Big's ( Shell ),830-965-1818,I-35 Exit 84 ( TX 85 ),2006,Dilley,TX,Shell,( TX 85 ),I-35 Exit 84 ,Exit,84,False,,False
"Dilley , 78017 Big's ( Shell )",5 830-965-1818 I-35 Exit 84 ( TX 85 ),HRS 24,Dilley,78017,Big's ( Shell ),830-965-1818,I-35 Exit 84 ( TX 85 ),2007,Dilley,TX,Shell,( TX 85 ),I-35 Exit 84 ,Exit,84,False,,False
"Dilley , 78017 Big's ( Shell )",51830-965-1818 I-35 Exit 84 ( TX 85 ),HRS 24 M <U+2610><U+2610>,Dilley,78017,Big's ( Shell ),830-965-1818,I-35 Exit 84 ( TX 85 ),2008,Dilley,TX,Shell,( TX 85 ),I-35 Exit 84 ,Exit,84,False,,False
Dilley ( 78017 ) Big's # 303 ( Shell ),830-965-1818 I-35 Exit 84 ( TX 85 ),24 SO,Dilley,78017,Big's # 303 ( Shell ),830-965-1818,I-35 Exit 84 ( TX 85 ),2014,Dilley,TX,Shell,( TX 85 ),I-35 Exit 84 ,Exit,84,False,,False
Dilley ( 78017 ) Big's # 303 ( Shell ),830-965-1818 I-35 Exit 84 ( TX 85 ),24 S,Dilley,78017,Big's # 303 ( Shell ),830-965-1818,I-35 Exit 84 ( TX 85 ),2015,Dilley,TX,Shell,( TX 85 ),I-35 Exit 84 ,Exit,84,False,,False
Dilley ( 78017 ) Big's # 303 ( Shell ),830-965-1818 I-35 Exit 84 ( TX 85 ),24 SO,Dilley,78017,Big's # 303 ( Shell ),830-965-1818,I-35 Exit 84 ( TX 85 ),2016,Dilley,TX,Shell,( TX 85 ),I-35 Exit 84 ,Exit,84,False,,False
"Encinal , 78019 Love's Travel Stop # 298",956-948-7044 I-35 Exit 39 ( TX 44 ),24 HRS <U+2610>,Encinal,78019,Love's Travel Stop # 298,956-948-7044,I-35 Exit 39 ( TX 44 ),2006,Encinal,TX,Love's,( TX 44 ),I-35 Exit 39 ,Exit,39,False,,False
"Encinal , 78019 Love's Travel Stop # 298",956-948-7044 I-35 Exit 39 ( TX 44 ),L O <U+2610> <U+2610>,Encinal,78019,Love's Travel Stop # 298,956-948-7044,I-35 Exit 39 ( TX 44 ),2007,Encinal,TX,Love's,( TX 44 ),I-35 Exit 39 ,Exit,39,False,,False
"Encinal , 78019 Love's Travel Stop # 298",956-948-7044 I-35 Exit 39 ( TX 44 ),24 L,Encinal,78019,Love's Travel Stop # 298,956-948-7044,I-35 Exit 39 ( TX 44 ),2008,Encinal,TX,Love's,( TX 44 ),I-35 Exit 39 ,Exit,39,False,,False
H Encinal ( 78019 ) Love's Travel Stop # 298,956-948-7044 I-35 Exit 39 ( TX 44 ),3 24 <U+2610> LO O,Encinal,78019,Love's Travel Stop # 298,956-948-7044,I-35 Exit 39 ( TX 44 ),2014,Encinal,TX,Love's,( TX 44 ),I-35 Exit 39 ,Exit,39,False,,False
R Encinal ( 78019 ) Love's Travel Stop # 298,956-948-7044 I-35 Exit 39 ( TX 44 ),Mes 24 <U+25A1> <U+25A1>,Encinal,78019,Love's Travel Stop # 298,956-948-7044,I-35 Exit 39 ( TX 44 ),2015,Encinal,TX,Love's,( TX 44 ),I-35 Exit 39 ,Exit,39,False,,False
R Encinal ( 78019 ) Love's Travel Stop # 298,956-948-7044 I-35 Exit 39 ( TX 44 ),24 <U+25A1> LO 024,Encinal,78019,Love's Travel Stop # 298,956-948-7044,I-35 Exit 39 ( TX 44 ),2016,Encinal,TX,Love's,( TX 44 ),I-35 Exit 39 ,Exit,39,False,,False
"George West , 78022 Circle K ( Citgo )",361-449-2214 I-37 Exit 56 ( US 59 ),24 S,George West,78022,Circle K ( Citgo ),361-449-2214,I-37 Exit 56 ( US 59 ),2006,George West,TX,Circle K,( US 59 ),I-37 Exit 56 ,Exit,56,False,,False
"George West , 78022 Circle K # 2190 ( Valero )",361-449-2214 I-37 Exit 56 ( US 59 ),S,George West,78022,Circle K # 2190 ( Valero ),361-449-2214,I-37 Exit 56 ( US 59 ),2007,George West,TX,Circle K,( US 59 ),I-37 Exit 56 ,Exit,56,False,,False
"George West , 78022 Stripes # 2190 ( Valero )",5 361-449-2214 I-37 Exit 56 ( US 59 ),HRS 24 S,George West,78022,Stripes # 2190 ( Valero ),361-449-2214,I-37 Exit 56 ( US 59 ),2008,George West,TX,Valero,( US 59 ),I-37 Exit 56 ,Exit,56,False,,False
George West ( 78022 ) Stripes # 2190 ( Valero ),5 361-449-2214 I-37 Exit 56 ( US 59 S ),"24 <U+2610> """,George West,78022,Stripes # 2190 ( Valero ),361-449-2214,I-37 Exit 56 ( US 59 S ),2014,George West,TX,Valero,( US 59 S ),I-37 Exit 56 ,Exit,56,False,,False
George West ( 78022 ) Stripes # 2190 ( Valero ),2 361-449-2214 I-37 Exit 56 ( US 59 S ),24 S<U+2610> <U+2610>,George West,78022,Stripes # 2190 ( Valero ),361-449-2214,I-37 Exit 56 ( US 59 S ),2015,George West,TX,Valero,( US 59 S ),I-37 Exit 56 ,Exit,56,False,,False
George West ( 78022 ) Stripes # 2190 ( Valero ),361-449-2214 I-37 Exit 56 ( US 59 S ),24 S <U+2610> <U+2610>,George West,78022,Stripes # 2190 ( Valero ),361-449-2214,I-37 Exit 56 ( US 59 S ),2016,George West,TX,Valero,( US 59 S ),I-37 Exit 56 ,Exit,56,False,,False
"George West , 78022 Circle K # 2157 ( Citgo )",361-449-3766 I-37 Exit 56 ( US 59 ),24 M 0,George West,78022,Circle K # 2157 ( Citgo ),361-449-3766,I-37 Exit 56 ( US 59 ),2006,George West,TX,Circle K,( US 59 ),I-37 Exit 56 ,Exit,56,False,,False
"George West , 78022 Circle K # 2157 ( Valero )",5 361-449-3766 I-37 Exit 56 ( US 59 ),S,George West,78022,Circle K # 2157 ( Valero ),361-449-3766,I-37 Exit 56 ( US 59 ),2007,George West,TX,Circle K,( US 59 ),I-37 Exit 56 ,Exit,56,False,,False
"George West , 78022 I-37 Stripes Exit # 2157 56 ( US ( Valero 59 ) )",51361-449-3766 I-37 Exit 56 ( US 59 ),HRS 24 S,George West,78022,I-37 Stripes Exit # 2157 56 ( US ( Valero 59 ) ),361-449-3766,I-37 Exit 56 ( US 59 ),2008,George West,TX,Valero,( US 59 ),I-37 Exit 56 ,Exit,56,False,,False
George West ( 78022 ) Stripes # 2157 ( Valero ),5 361-449-3766 I-37 Exit 56 ( US 59 N ),24 S <U+2610>,George West,78022,Stripes # 2157 ( Valero ),361-449-3766,I-37 Exit 56 ( US 59 N ),2014,George West,TX,Valero,( US 59 N ),I-37 Exit 56 ,Exit,56,False,,False
George West ( 78022 ) Stripes # 2466,2 361-449-3766 I-37 Exit 56 ( US 59 N ),24 S,George West,78022,Stripes # 2466,361-449-3766,I-37 Exit 56 ( US 59 N ),2015,George West,TX,,( US 59 N ),I-37 Exit 56 ,Exit,56,False,,False
George West ( 78022 ) Stripes # 2446,361-449-3766 I-37 Exit 56 ( US 59 N ),24 S <U+25A1> 24,George West,78022,Stripes # 2446,361-449-3766,I-37 Exit 56 ( US 59 N ),2016,George West,TX,,( US 59 N ),I-37 Exit 56 ,Exit,56,False,,False
"Laredo , 78045 Pilot Travel Center # 377",956-717-5006 I-35 Exit 13 (,XL =,Laredo,78045,Pilot Travel Center # 377,956-717-5006,I-35 Exit 13 (,2006,Laredo,TX,Pilot,(,I-35 Exit 13 ,Exit,13,False,,False
"Laredo , 78045 Pilot Travel Center # 377",956-717-5006 I-35 Exit 13 ( Uniroyal Dr ),24 XLO,Laredo,78045,Pilot Travel Center # 377,956-717-5006,I-35 Exit 13 ( Uniroyal Dr ),2007,Laredo,TX,Pilot,( Uniroyal Dr ),I-35 Exit 13 ,Exit,13,False,,False
"Laredo , 78045 Pilot Travel Center # 377",956-717-5006 I-35 Exit 13 ( Uniroyal Dr ),24 HORS XL,Laredo,78045,Pilot Travel Center # 377,956-717-5006,I-35 Exit 13 ( Uniroyal Dr ),2008,Laredo,TX,Pilot,( Uniroyal Dr ),I-35 Exit 13 ,Exit,13,False,,False
H Laredo ( 78045 ) Pilot Travel Center # 377 Pilot,956-717-5006 I-35 Exit 12 B ( NB ) / 13 ( SB ) Uniroyal E,Pilot 24 XL <U+25A1>,Laredo,78045,Pilot Travel Center # 377 Pilot,956-717-5006,I-35 Exit 12 B ( NB ) / 13 ( SB ) Uniroyal E,2014,Laredo,TX,Pilot,( NB ) / 13 ( SB ) Uniroyal E,I-35 Exit 12 B ,Exit,12,False,,False
R Laredo ( 78045 ) Pilot Travel Center # 377 W,956-717-5006 I-35 Exit 12 B ( NB ) / 13 ( SB ) Uniroyal E,E pilot 24 <U+2610> XL <U+2610> <U+2610>,Laredo,78045,Pilot Travel Center # 377 W,956-717-5006,I-35 Exit 12 B ( NB ) / 13 ( SB ) Uniroyal E,2015,Laredo,TX,Pilot,( NB ) / 13 ( SB ) Uniroyal E,I-35 Exit 12 B ,Exit,12,False,,False
R Laredo ( 78045 ) Pilot Travel Center # 377 ) Parkway W,956-717-5006 I-35 Exit 12 B ( NB ) / (,Phot 24 XL 24,Laredo,78045,Pilot Travel Center # 377 ) Parkway W,956-717-5006,I-35 Exit 12 B ( NB ) / (,2016,Laredo,TX,Pilot,( NB ) / (,I-35 Exit 12 B ,Exit,12,False,,False
", 78046 La - Noria Truck Stop",HLaredo 956-728-0993 I-35 Exit 4 ( US 83 S ),24 XL,,78046,La - Noria Truck Stop,956-728-0993,I-35 Exit 4 ( US 83 S ),2006,Laredo,TX,,( US 83 S ),I-35 Exit 4 ,Exit,4,False,,False
